#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
gi|583838857|AX25_11710|AX25_11710| -            866 AAA                  PF00004.24   132   2.8e-28   96.3   0.9   1   2   1.3e-17   2.1e-15   54.7   0.0     2   127   205   338   204   342 0.82 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838857|AX25_11710|AX25_11710| -            866 AAA                  PF00004.24   132   2.8e-28   96.3   0.9   2   2   1.6e-12   2.7e-10   38.2   0.0     2   111   608   726   607   736 0.83 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583836954|AX25_01355|AX25_01355| -            820 AAA                  PF00004.24   132     1e-27   94.5   0.1   1   2   1.5e-16   2.4e-14   51.2   0.0     2   111   204   316   203   337 0.81 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583836954|AX25_01355|AX25_01355| -            820 AAA                  PF00004.24   132     1e-27   94.5   0.1   2   2   4.8e-13   7.8e-11   39.9   0.0     2   111   541   659   540   668 0.85 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837635|AX25_05115|AX25_05115| -            721 AAA                  PF00004.24   132   7.1e-26   88.6   2.6   1   2   2.8e-16   4.6e-14   50.3   0.1     2   125   132   261   131   267 0.83 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837635|AX25_05115|AX25_05115| -            721 AAA                  PF00004.24   132   7.1e-26   88.6   2.6   2   2   2.9e-12   4.7e-10   37.4   0.0     2   110   459   576   458   586 0.79 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838166|AX25_07945|AX25_07945| -            335 AAA                  PF00004.24   132   4.6e-19   66.5   0.1   1   1   1.3e-20   2.1e-18   64.4   0.0     1   127    57   177    57   182 0.93 Holliday junction DNA helicase RuvB   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837905|AX25_06585|AX25_06585| -            419 AAA                  PF00004.24   132   2.7e-16   57.5   0.0   1   1   3.4e-18   5.5e-16   56.6   0.0     1    99   113   219   113   265 0.81 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837916|AX25_06640|AX25_06640| -            469 AAA                  PF00004.24   132   4.9e-16   56.7   0.4   1   2   1.9e-08   3.1e-06   25.0   0.0     1    53    59   109    59   166 0.80 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837916|AX25_06640|AX25_06640| -            469 AAA                  PF00004.24   132   4.9e-16   56.7   0.4   2   2   1.9e-09   3.2e-07   28.2   0.0    27   130   252   358   235   360 0.81 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838148|AX25_07855|AX25_07855| -            427 AAA                  PF00004.24   132   1.1e-14   52.3   0.2   1   1   1.9e-16   3.1e-14   50.9   0.1     1   126    43   145    43   151 0.90 recombinase RarA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839292|AX25_14220|AX25_14220| -            577 AAA                  PF00004.24   132   3.3e-14   50.8   0.0   1   1   4.8e-16   7.8e-14   49.6   0.0     2   127    42   176    41   180 0.84 DNA polymerase III subunit gamma/tau   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837428|AX25_03955|AX25_03955| -            938 AAA                  PF00004.24   132   2.1e-09   35.3   0.0   1   1   4.2e-11   6.8e-09   33.6   0.0     2   130   141   286   140   288 0.83 PTS sugar transporter subunit IIA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583836764|AX25_00265|AX25_00265| -            451 AAA                  PF00004.24   132   9.6e-09   33.1   0.0   1   1   2.2e-10   3.6e-08   31.3   0.0     2   129   147   265   146   268 0.81 chromosomal replication initiation protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838372|AX25_09140|AX25_09140| -            892 AAA                  PF00004.24   132   5.6e-08   30.6   0.0   1   1   1.3e-09     2e-07   28.8   0.0     2   115   110   240   109   256 0.75 ArsR family transcriptional regulator   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837109|AX25_02205|AX25_02205| -            315 AAA                  PF00004.24   132   4.4e-06   24.5   0.0   1   1   1.2e-07     2e-05   22.4   0.0     2   131    41   174    40   175 0.65 magnesium chelatase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838148|AX25_07855|AX25_07855| -            427 AAA_14               PF13173.1    128   2.4e-07   28.3   0.0   1   1   6.8e-10   4.7e-07   27.3   0.0     5   127    43   156    40   157 0.75 recombinase RarA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583836768|AX25_00285|AX25_00285| -            370 AAA_15               PF13175.1    415   3.5e-10   37.0   0.2   1   1   1.6e-12   6.5e-10   36.2   0.1     1    66     3    91     3   117 0.68 recombinase F   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837401|AX25_03775|AX25_03775| -            185 AAA_17               PF13207.1    121   2.7e-19   67.8   0.1   1   1   1.5e-21   5.3e-19   66.8   0.1     1   114    16   117    16   147 0.87 ATPase AAA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837827|AX25_06155|AX25_06155| -            172 AAA_17               PF13207.1    121   7.3e-18   63.1   0.1   1   1   2.3e-20   7.9e-18   63.0   0.1     2   114     3   105     2   162 0.84 DNA topology modulation protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838590|AX25_10275|AX25_10275| -            224 AAA_17               PF13207.1    121   2.7e-15   54.9   0.2   1   1   2.6e-17   8.9e-15   53.2   0.2     1   120     6   132     6   211 0.82 cytidylate kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839174|AX25_13520|AX25_13520| -            215 AAA_17               PF13207.1    121   2.1e-09   35.8   0.1   1   1   1.1e-11   3.9e-09   35.0   0.1     3   107     4   120     2   165 0.60 adenylate kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838131|AX25_07770|AX25_07770| -            209 AAA_17               PF13207.1    121   3.4e-08   31.9   3.2   1   1   1.9e-10   6.4e-08   31.0   3.2     1   120     7   155     7   156 0.50 uridine/cytidine kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837929|AX25_06705|AX25_06705| -            305 AAA_17               PF13207.1    121   7.1e-08   30.9   1.7   1   1   1.6e-09   5.5e-07   28.0   1.6     1    45     6    50     6   281 0.85 tRNA delta(2)-isopentenylpyrophosphate transferase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838401|AX25_09285|AX25_09285| -            157 AAA_17               PF13207.1    121   2.2e-07   29.3   0.0   1   1     1e-09   3.5e-07   28.7   0.0     9    77     2    68     1   151 0.61 shikimate kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838131|AX25_07770|AX25_07770| -            209 AAA_18               PF13238.1    129     2e-11   41.9   0.4   1   1   1.3e-13   2.9e-11   41.4   0.4     1   120     8   153     8   163 0.81 uridine/cytidine kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837827|AX25_06155|AX25_06155| -            172 AAA_18               PF13238.1    129   1.3e-09   36.0   0.9   1   1   1.4e-11   3.3e-09   34.7   0.1     2   107     4    97     3   115 0.78 DNA topology modulation protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838590|AX25_10275|AX25_10275| -            224 AAA_18               PF13238.1    129   4.2e-08   31.1   0.1   1   1   4.7e-10   1.1e-07   29.8   0.1     1   111     7   158     7   183 0.72 cytidylate kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838357|AX25_09060|AX25_09060| -            215 AAA_18               PF13238.1    129   5.9e-08   30.7   0.1   1   1   8.5e-10     2e-07   29.0   0.0     1   122    10   160    10   175 0.78 deoxyadenosine kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839261|AX25_14000|AX25_14000| -            208 AAA_18               PF13238.1    129   9.3e-08   30.0   0.3   1   1     1e-09   2.4e-07   28.7   0.3     1   123     6   160     6   169 0.73 thymidylate kinase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838143|AX25_07830|AX25_07830| -            797 AAA_19               PF13245.1     76   1.2e-23   80.2   0.1   1   1   2.7e-26   2.5e-23   79.3   0.1     1    76   352   433   352   433 0.92 hypothetical protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838411|AX25_09335|AX25_09335| -            733 AAA_19               PF13245.1     76   3.6e-15   53.1   0.0   1   1   8.3e-18   7.7e-15   52.0   0.0     2    74    19    94    17    96 0.82 ATP-dependent DNA helicase PcrA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838914|AX25_12005|AX25_12005| -           1236 AAA_19               PF13245.1     76   3.2e-07   27.6   0.1   1   1   1.8e-09   1.6e-06   25.4   0.0     8    63    23    88    19   116 0.73 ATP-dependent helicase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583836954|AX25_01355|AX25_01355| -            820 AAA_2                PF07724.9    171   3.2e-59  197.3   0.3   1   1   5.4e-59   2.5e-56  187.8   0.0     1   170   535   706   535   707 0.98 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838857|AX25_11710|AX25_11710| -            866 AAA_2                PF07724.9    171   4.5e-57  190.3   6.6   1   1   1.4e-58   6.4e-56  186.5   0.0     1   171   602   767   602   767 0.97 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837635|AX25_05115|AX25_05115| -            721 AAA_2                PF07724.9    171   2.8e-55  184.4   0.1   1   1   3.5e-54   1.6e-51  172.2   0.0     1   170   453   620   453   621 0.95 ATP-dependent Clp protease ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837905|AX25_06585|AX25_06585| -            419 AAA_2                PF07724.9    171   1.3e-50  169.2   0.0   1   1   4.9e-53   2.2e-50  168.5   0.0     3   171   110   305   108   305 0.97 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837916|AX25_06640|AX25_06640| -            469 AAA_2                PF07724.9    171   5.3e-48  160.7   2.0   1   2   2.1e-08   9.5e-06   23.2   0.0     5    65    58   118    55   127 0.88 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837916|AX25_06640|AX25_06640| -            469 AAA_2                PF07724.9    171   5.3e-48  160.7   2.0   2   2   4.8e-43   2.2e-40  135.9   0.7    12   171   215   355   197   355 0.90 ATP-dependent protease   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837428|AX25_03955|AX25_03955| -            938 AAA_2                PF07724.9    171   9.9e-07   26.4   0.0   1   1   5.8e-09   2.7e-06   25.0   0.0     6   127   140   264   137   299 0.87 PTS sugar transporter subunit IIA   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838526|AX25_09940|AX25_09940| -            630 AAA_21               PF13304.1    303   3.6e-22   77.2  12.8   1   1   4.1e-14   1.7e-12   45.5   0.9     3   303    33   219    32   219 0.74 ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838726|AX25_10975|AX25_10975| -            650 AAA_21               PF13304.1    303   3.8e-22   77.2  16.8   1   1   2.9e-13   1.2e-11   42.7   4.2     3   303    33   227    32   227 0.74 multidrug ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839343|AX25_14500|AX25_14500| -            537 AAA_21               PF13304.1    303   3.2e-19   67.5  11.0   1   1     8e-11   3.3e-09   34.7   1.8     3   303    33   220    32   220 0.77 ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838084|AX25_07520|AX25_07520| -            257 AAA_21               PF13304.1    303   7.2e-18   63.1   1.3   1   1   3.9e-16   1.6e-14   52.1   1.3     1   299    32   201    32   205 0.72 zinc ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837379|AX25_03660|AX25_03660| -            302 AAA_21               PF13304.1    303   1.1e-17   62.5   3.9   1   1   1.6e-13   6.6e-12   43.6   0.0   173   297    88   190    61   196 0.79 ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838279|AX25_08535|AX25_08535| -            306 AAA_21               PF13304.1    303   3.3e-17   61.0   1.4   1   1   2.6e-12   1.1e-10   39.5   0.0   194   297   111   192    84   198 0.70 ABC transporter ATPase   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837559|AX25_04720|AX25_04720| -            240 AAA_21               PF13304.1    303     4e-17   60.7   0.2   1   1   3.4e-14   1.4e-12   45.7   0.0   204   297   130   192    66   193 0.70 ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583838070|AX25_07445|AX25_07445| -            533 AAA_21               PF13304.1    303   1.1e-16   59.3  10.6   1   1     2e-12   8.5e-11   39.9   4.2     3   303    31   216    29   216 0.83 heme ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839059|AX25_12890|AX25_12890| -            271 AAA_21               PF13304.1    303   1.1e-16   59.2   0.0   1   1   1.5e-11   6.3e-10   37.0   0.0   207   298   138   225    99   227 0.82 phosphate ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583837486|AX25_04295|AX25_04295| -            242 AAA_21               PF13304.1    303   2.4e-16   58.1   0.0   1   1   8.4e-16   3.5e-14   51.0   0.0     2   298    32   197    31   200 0.89 peptide ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
gi|583839217|AX25_13735|AX25_13735| -            214 AAA_21               PF13304.1    303   4.9e-16   57.1   2.9   1   1   2.7e-15   1.1e-13   49.4   2.9     4   297    34   188    31   193 0.83 multidrug ABC transporter ATP-binding protein   [Listeria ivanovii WSLC3009 | 1457190.3]
